Zone Netherlands,Country,ZIP,Flow,LDM-0.41,LDM-0.51,LDM-0.61,LDM-0.71,LDM-0.81,LDM-0.91,LDM-1.01,LDM-1.21,LDM-1.51,LDM-1.61,LDM-2.01,LDM-2.41,LDM-2.51,LDM-2.81,LDM-3.01,LDM-3.21,LDM-3.51,LDM-3.61,LDM-4.01,LDM-4.41,LDM-4.51,LDM-4.81,LDM-5.01,LDM-5.21,LDM-5.51,LDM-5.61,LDM-6.01,LDM-6.41,LDM-6.51,LDM-6.81,LDM-7.01,LDM-7.21,LDM-7.51,LDM-7.61,LDM-8.01,LDM-8.41,LDM-8.51,LDM-8.81,LDM-9.01,LDM-9.21,LDM-9.51,LDM-9.61,LDM-10.1,LDM-10.41,LDM-10.51,LDM-10.81,LDM-11.01,LDM-11.21,LDM-11.51,LDM-11.61,LDM-12.01,LDM-12.41,LDM-12.51,LDM-12.81,LDM-13.01,LDM-13.21
NLR,NL,10,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,11,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,12,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,13,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,14,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,15,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,16,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,17,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,18,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,19,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,20,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,21,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,22,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,23,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,24,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,25,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,26,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,27,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,28,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,29,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,30,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,31,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,32,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,33,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,34,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,35,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,36,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,37,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,38,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,39,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,40,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,41,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,42,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,46,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,47,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,48,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,49,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,50,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,51,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,52,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,53,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,54,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,55,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,56,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,57,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,58,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,59,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,60,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,61,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,62,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,63,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,64,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,65,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,66,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,67,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,68,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
NLR,NL,69,Export,41.64,47.08,68.70,68.70,68.70,81.35,81.35,97.02,113.91,117.21,137.39,153.62,154.55,165.66,171.11,177.71,187.11,189.75,201.80,213.84,219.56,226.27,235.84,237.93,247.89,250.36,262.41,274.45,278.74,286.11,288.15,290.62,296.67,298.54,306.63,314.77,321.09,322.91,333.14,338.91,345.51,347.38,357.83,360.53,365.64,368.50,371.09,371.09,373.45,373.45,373.45,373.45,373.45,373.45,373.45,373.45
