Zone Netherlands,Country,ZIP,Flow,LDM-0.2,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1.0,LDM-1.2,LDM-1.6,LDM-2.0,LDM-2.4,LDM-2.8,LDM-3.2,LDM-3.6,LDM-4.0,LDM-4.4,LDM-4.8,LDM-5.2,LDM-5.6,
NL,HR,31,Import,173.10,239.86,274.93,406.18,459.36,560.05,699.21,753.53,818.02,862.14,969.62,"1,025.06","1,078.23","1,174.41","1,223.05","1,319.23","1,365.61",
NL,HR,32,Import,173.10,239.86,274.93,406.18,459.36,560.05,699.21,753.53,818.02,862.14,969.62,"1,025.06","1,078.23","1,174.41","1,223.05","1,319.23","1,365.61",
NL,HR,33,Import,165.19,228.55,263.62,393.73,444.65,544.21,699.21,753.53,818.02,862.14,969.62,"1,025.06","1,078.23","1,174.41","1,223.05","1,319.23","1,365.61",
NL,HR,34,Import,165.19,228.55,263.62,393.73,444.65,544.21,699.21,753.53,818.02,862.14,969.62,"1,025.06","1,078.23","1,174.41","1,223.05","1,319.23","1,365.61",
NL,HR,35,Import,165.19,228.55,263.62,393.73,444.65,544.21,699.21,753.53,818.02,862.14,969.62,"1,025.06","1,078.23","1,174.41","1,223.05","1,319.23","1,365.61",
NL,HR,40,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,42,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,43,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,44,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,47,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,48,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,49,Import,148.21,209.31,243.24,365.44,415.24,512.52,598.53,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HR,51,Import,165.19,228.55,263.62,393.73,444.65,544.21,638.12,648.29,668.66,678.85,738.81,782.94,824.81,907.40,951.52,"1,036.38","1,077.11",
NL,HR,52,Import,173.10,239.86,274.93,406.18,459.36,560.05,655.09,665.27,693.55,712.79,799.90,844.03,887.03,973.02,"1,017.14","1,099.73","1,135.94",
NL,HR,53,Import,165.19,228.55,263.62,393.73,444.65,544.21,638.12,643.78,711.67,733.15,822.55,868.93,911.92,"1,001.30","1,046.56","1,129.16","1,166.49",
NL,HU,10,Import,100.70,135.77,158.40,248.91,287.38,354.13,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,11,Import,100.70,135.77,158.40,248.91,287.38,354.13,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,12,Import,100.70,135.77,158.40,248.91,287.38,354.13,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,15,Import,100.70,135.77,158.40,248.91,287.38,354.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,HU,20,Import,100.70,135.77,158.40,248.91,287.38,354.13,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,21,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,22,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,23,Import,100.70,135.77,158.40,248.91,287.38,354.13,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,24,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,25,Import,100.70,135.77,158.40,248.91,287.38,354.13,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,26,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,27,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,28,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,29,Import,106.35,144.82,170.84,265.89,307.75,379.03,465.02,493.30,538.55,553.26,601.92,635.86,666.41,728.63,761.45,823.67,854.22,
NL,HU,30,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,31,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,32,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,33,Import,115.41,158.40,184.43,283.98,326.97,400.52,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,34,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,35,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,36,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,37,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,38,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,39,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,40,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,41,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,42,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,43,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,44,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,45,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,46,Import,131.24,182.16,209.31,314.54,360.92,435.60,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,47,Import,131.24,182.16,209.31,314.54,360.92,435.60,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,48,Import,131.24,182.16,209.31,314.54,360.92,435.60,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,49,Import,131.24,182.16,209.31,314.54,360.92,435.60,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,50,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,51,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,52,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,53,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,54,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,55,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,56,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,57,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,58,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,59,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,60,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,61,Import,115.41,158.40,184.43,283.98,326.97,400.52,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,62,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,63,Import,106.35,144.82,170.84,265.89,307.75,379.03,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,64,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,65,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,66,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,67,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,68,Import,106.35,144.82,170.84,265.89,307.75,379.03,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,69,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,70,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,71,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,72,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,73,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,74,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,75,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,76,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,77,Import,115.41,158.40,184.43,283.98,326.97,400.52,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,78,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,79,Import,122.20,166.31,191.22,288.50,330.37,402.78,520.45,561.18,618.89,636.98,712.79,754.65,793.13,871.19,905.14,971.89,"1,004.70",
NL,HU,80,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,81,Import,106.35,144.82,170.84,265.89,307.75,379.03,481.98,512.52,563.45,580.41,648.29,684.51,717.32,784.08,819.15,884.77,913.04,
NL,HU,82,Import,106.35,144.82,170.84,265.89,307.75,379.03,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,83,Import,115.41,158.40,184.43,283.98,326.97,400.52,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,84,Import,106.35,144.82,170.84,265.89,307.75,379.03,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,85,Import,115.41,158.40,184.43,283.98,326.97,400.52,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,86,Import,106.35,144.82,170.84,265.89,307.75,379.03,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,87,Import,115.41,158.40,184.43,283.98,326.97,400.52,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,88,Import,122.20,166.31,191.22,288.50,330.37,402.78,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,89,Import,122.20,166.31,191.22,288.50,330.37,402.78,498.95,532.90,587.21,605.31,676.59,712.79,746.74,818.02,854.22,917.58,947.01,
NL,HU,90,Import,106.35,144.82,170.84,265.89,307.75,379.03,462.74,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,91,Import,115.41,158.40,184.43,283.98,326.97,400.52,470.67,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,92,Import,115.41,158.40,184.43,283.98,326.97,400.52,470.67,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,93,Import,115.41,158.40,184.43,283.98,326.97,400.52,470.67,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,94,Import,122.20,166.31,191.22,288.50,330.37,402.78,471.80,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,95,Import,115.41,158.40,184.43,283.98,326.97,400.52,470.67,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,96,Import,122.20,166.31,191.22,288.50,330.37,402.78,471.80,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,97,Import,122.20,166.31,191.22,288.50,330.37,402.78,471.80,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,98,Import,122.20,166.31,191.22,288.50,330.37,402.78,471.80,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,HU,99,Import,122.20,166.31,191.22,288.50,330.37,402.78,471.80,489.91,531.77,546.48,579.28,610.97,640.38,700.35,732.03,791.99,821.41,
NL,IE,CE,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,685.54,706.63,772.26,914.05,984.37,"1,127.33","1,192.96",
NL,IE,CK,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,CN,Import,157.61,211.53,252.54,390.82,444.72,551.37,621.09,630.47,651.55,662.10,683.20,706.63,772.26,914.05,984.37,"1,127.33","1,192.96",
NL,IE,CW,Import,138.86,181.05,206.84,315.82,359.18,444.72,501.56,509.76,537.89,561.33,699.60,768.74,837.88,991.39,"1,066.40","1,212.87","1,277.33",
NL,IE,DL,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,DN,Import,129.49,166.99,189.26,280.66,318.16,395.50,447.65,454.69,468.75,475.77,492.18,526.17,574.22,684.37,737.10,844.91,899.99,
NL,IE,GY,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,KE,Import,129.49,166.99,189.26,280.66,318.16,395.50,447.65,454.69,468.75,471.08,587.10,646.86,705.46,837.88,901.17,"1,032.41","1,098.03",
NL,IE,KK,Import,150.59,199.80,233.78,355.66,402.53,492.77,551.95,561.33,580.07,584.76,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,KY,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,LD,Import,157.61,211.53,252.54,390.82,444.72,551.37,621.09,630.47,651.55,662.10,699.60,768.74,837.88,991.39,"1,066.40","1,212.87","1,277.33",
NL,IE,LH,Import,150.59,199.80,233.78,355.66,402.53,492.77,551.95,561.33,580.07,589.45,608.20,646.86,705.46,837.88,901.17,"1,032.41","1,098.03",
NL,IE,LK,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,LM,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,LS,Import,138.86,181.05,206.84,315.82,359.18,444.72,501.56,509.76,526.17,534.37,643.36,706.63,772.26,914.05,984.37,"1,127.33","1,192.96",
NL,IE,MH,Import,138.86,181.05,206.84,315.82,359.18,444.72,501.56,509.76,526.17,534.37,587.10,646.86,705.46,837.88,901.17,"1,032.41","1,098.03",
NL,IE,MN,Import,157.61,211.53,252.54,390.82,444.72,551.37,621.09,630.47,651.55,662.10,699.60,768.74,837.88,991.39,"1,066.40","1,212.87","1,277.33",
NL,IE,MO,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,OY,Import,138.86,181.05,206.84,315.82,359.18,444.72,501.56,509.76,526.17,534.37,643.36,706.63,772.26,914.05,984.37,"1,127.33","1,192.96",
NL,IE,RN,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,SN,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,699.60,768.74,837.88,991.39,"1,066.40","1,212.87","1,277.33",
NL,IE,SO,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,TY,Import,157.61,212.69,253.71,391.98,445.90,553.70,623.42,632.80,653.90,664.44,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,WC,Import,157.61,211.53,252.54,390.82,444.72,551.37,621.09,630.47,651.55,662.10,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,WD,Import,157.61,211.53,252.54,390.82,444.72,551.37,621.09,630.47,651.55,662.10,727.72,799.20,870.70,"1,028.90","1,108.58","1,251.56","1,318.34",
NL,IE,WH,Import,150.59,199.80,233.78,355.66,402.53,492.77,551.95,561.33,580.07,589.45,643.36,706.63,772.26,914.05,984.37,"1,127.33","1,192.96",
NL,IE,WW,Import,150.59,199.80,233.78,355.66,402.53,492.77,551.95,561.33,580.07,589.45,608.20,646.86,705.46,837.88,901.17,"1,032.41","1,098.03",
NL,IE,WX,Import,150.59,199.80,233.78,355.66,402.53,492.77,551.95,561.33,580.07,589.45,699.60,768.74,837.88,991.39,"1,066.40","1,212.87","1,277.33",
NL,IT,00,Import,126.57,196.88,241.40,328.12,382.03,462.88,898.81,959.75,"1,021.86","1,080.46","1,201.16","1,265.61","1,316.01","1,420.29","1,473.03","1,577.32","1,620.69",
NL,IT,01,Import,126.57,196.88,241.40,328.12,382.03,462.88,898.81,959.75,"1,021.86","1,080.46","1,201.16","1,265.61","1,316.01","1,420.29","1,473.03","1,577.32","1,620.69",
NL,IT,02,Import,126.57,196.88,241.40,328.12,382.03,462.88,898.81,959.75,"1,021.86","1,080.46","1,201.16","1,265.61","1,316.01","1,420.29","1,473.03","1,577.32","1,620.69",
NL,IT,03,Import,126.57,196.88,241.40,328.12,382.03,462.88,935.15,999.60,"1,064.05","1,126.15","1,250.37","1,318.34","1,371.08","1,480.06","1,535.14","1,644.13","1,691.00",
NL,IT,04,Import,126.57,196.88,241.40,328.12,382.03,462.88,933.97,998.43,"1,062.88","1,124.99","1,250.37","1,318.34","1,371.08","1,480.06","1,535.14","1,644.13","1,691.00",
NL,IT,05,Import,126.57,196.88,241.40,328.12,382.03,462.88,898.81,959.75,"1,021.86","1,080.46","1,201.16","1,265.61","1,316.01","1,420.29","1,473.03","1,577.32","1,620.69",
NL,IT,06,Import,126.57,196.88,241.40,328.12,382.03,462.88,882.42,942.18,"1,012.49","1,060.53","1,178.89","1,238.66","1,287.88","1,389.83","1,441.39","1,543.34","1,586.70",
NL,IT,07,Import,128.91,201.56,247.26,339.84,399.61,485.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,IT,08,Import,128.91,201.56,247.26,339.84,399.61,485.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,IT,09,Import,128.91,201.56,247.26,339.84,399.61,485.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,IT,10,Import,97.21,149.47,181.57,243.01,281.52,340.20,611.71,657.42,726.56,747.65,828.50,869.52,910.54,992.56,"1,034.76","1,116.78","1,149.60",
NL,IT,11,Import,103.40,160.85,197.22,268.07,312.12,378.19,682.02,734.75,805.07,827.34,911.71,955.06,996.08,"1,078.11","1,120.30","1,202.33","1,241.00",
NL,IT,12,Import,103.40,159.88,195.32,265.20,309.24,374.35,682.02,734.75,805.07,827.34,911.71,955.06,996.08,"1,078.11","1,120.30","1,202.33","1,241.00",
NL,IT,13,Import,97.21,148.56,180.66,241.17,278.77,334.71,590.62,636.32,701.94,725.38,806.24,846.08,881.23,953.90,990.22,"1,062.88","1,094.53",
NL,IT,14,Import,97.21,149.47,181.57,243.01,281.52,340.20,611.71,657.42,726.56,747.65,828.50,869.52,910.54,992.56,"1,034.76","1,116.78","1,149.60",
NL,IT,15,Import,107.73,164.65,200.21,267.29,308.96,370.95,636.32,684.37,754.68,778.12,856.63,899.99,941.01,"1,023.04","1,065.22","1,147.25","1,180.06",
NL,IT,16,Import,112.15,172.95,209.63,280.91,324.92,391.99,690.23,745.30,814.45,836.72,922.25,967.95,"1,010.14","1,096.86","1,141.40","1,229.29","1,265.61",
NL,IT,17,Import,103.40,159.88,195.32,265.20,309.24,374.35,689.06,741.79,813.28,835.54,922.25,967.95,"1,010.14","1,096.86","1,141.40","1,229.29","1,265.61",
NL,IT,18,Import,126.57,195.69,239.06,324.60,378.51,458.19,689.06,741.79,813.28,835.54,922.25,967.95,"1,010.14","1,096.86","1,141.40","1,229.29","1,265.61",
NL,IT,19,Import,125.38,193.36,234.37,314.06,363.28,438.28,720.69,775.76,843.74,867.18,958.59,"1,004.28","1,055.84","1,158.98","1,212.87","1,316.01","1,362.88",
NL,IT,20,Import,73.53,107.14,125.13,159.55,181.45,220.56,590.62,636.32,701.94,723.04,806.24,846.08,884.76,964.44,"1,005.46","1,085.15","1,119.13",
NL,IT,21,Import,97.21,148.56,180.66,241.17,278.77,334.71,590.62,636.32,701.94,723.04,806.24,846.08,884.76,964.44,"1,005.46","1,085.15","1,119.13",
NL,IT,22,Import,76.65,115.75,137.65,179.88,207.25,251.06,590.62,636.32,701.94,723.04,806.24,846.08,884.76,964.44,"1,005.46","1,085.15","1,119.13",
NL,IT,23,Import,124.22,191.01,232.03,310.54,359.76,434.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,IT,24,Import,76.65,115.75,137.65,179.88,207.25,251.06,601.17,645.69,714.83,734.75,816.78,857.80,897.65,980.85,"1,021.86","1,103.89","1,143.73",
NL,IT,25,Import,97.21,148.56,180.66,241.17,278.77,334.71,609.37,657.42,726.56,747.65,827.34,869.52,907.02,982.02,"1,019.52","1,094.53","1,130.84",
NL,IT,26,Import,90.78,137.55,163.23,213.67,244.84,297.10,601.17,645.69,714.83,734.75,816.78,857.80,897.65,980.85,"1,021.86","1,103.89","1,143.73",
NL,IT,27,Import,76.65,115.75,137.65,179.88,207.25,251.06,601.17,645.69,714.83,734.75,816.78,857.80,897.65,980.85,"1,021.86","1,103.89","1,143.73",
NL,IT,28,Import,97.21,149.47,181.57,243.01,281.52,340.20,621.09,667.96,738.27,759.37,840.22,882.42,921.08,"1,000.77","1,041.79","1,121.46","1,155.46",
