Zone Netherlands,Country,ZIP,Flow,LDM-0.4,LDM-0.5,LDM-0.6,LDM-0.7,LDM-0.8,LDM-0.9,LDM-1.00,LDM-1.10,LDM-1.20,LDM-1.30,LDM-1.40,LDM-1.50,LDM-1.60,LDM-1.70,LDM-1.80,LDM-1.90,LDM-2.00,LDM-2.10,LDM-2.20,LDM-2.30,LDM-2.40,LDM-2.50,LDM-2.60,LDM-2.70,LDM-2.80,LDM-2.90,LDM-3.00,LDM-3.10,LDM-3.20,LDM-3.30,LDM-3.40,LDM-3.50,LDM-3.60,LDM-3.70,LDM-3.80,LDM-3.90,LDM-4.00,LDM-4.10,LDM-4.20,LDM-4.30,LDM-4.40,LDM-4.50,LDM-4.60,LDM-4.70,LDM-4.80,LDM-4.90,LDM-5.00,LDM-5.10,LDM-5.20,LDM-5.30,LDM-5.40,LDM-5.50,LDM-5.60,LDM-5.70,LDM-5.80,LDM-5.90,LDM-6.00,LDM-6.10,LDM-6.20,LDM-6.30,LDM-6.40,LDM-6.50,LDM-6.60,LDM-6.70,LDM-6.80,LDM-6.90,LDM-7.00,LDM-7.10,LDM-7.20,LDM-7.30,LDM-7.40,LDM-7.50,LDM-7.60,LDM-7.70,LDM-7.80,LDM-7.90,LDM-8.00,LDM-8.10,LDM-8.20,LDM-8.30,LDM-8.40,LDM-8.50,LDM-8.60,LDM-8.70,LDM-8.80,LDM-8.90,LDM-9.00,LDM-9.10,LDM-9.20,LDM-9.30,LDM-9.40,LDM-9.50,LDM-9.60,LDM-9.70,LDM-9.80,LDM-9.90,LDM-10.00,LDM-10.10,LDM-10.20,LDM-10.30,LDM-10.40,LDM-10.50,LDM-10.60,LDM-10.70,LDM-10.80,LDM-10.90,LDM-11.00
NL14,GB,BS,Export,€337.50,€357.75,€378.00,€398.25,€418.50,€438.75,€459.00,€479.25,€499.50,€519.75,€540.00,€560.25,€580.50,€600.75,€621.00,€641.25,€652.50,€668.25,€684.00,€699.75,€715.50,€731.25,€747.00,€762.75,€778.50,€794.25,€810.00,€825.75,€841.50,€857.25,€873.00,€888.75,€904.50,€920.25,€936.00,€951.75,€967.50,€983.25,€999.00,"€1,014.75","€1,030.50","€1,046.25","€1,062.00","€1,077.75","€1,093.50","€1,109.25","€1,125.00","€1,140.75","€1,156.50","€1,172.25","€1,188.00","€1,203.75","€1,219.50","€1,235.25","€1,251.00","€1,266.75","€1,282.50","€1,298.25","€1,314.00","€1,329.75","€1,345.50","€1,361.25","€1,377.00","€1,392.75","€1,408.50","€1,424.25","€1,440.00","€1,455.75","€1,471.50","€1,487.25","€1,503.00","€1,518.75","€1,534.50","€1,550.25","€1,566.00","€1,581.75","€1,597.50","€1,613.25","€1,629.00","€1,644.75","€1,660.50","€1,676.25","€1,692.00","€1,707.75","€1,723.50","€1,739.25","€1,755.00","€1,770.75","€1,786.50","€1,802.25","€1,818.00","€1,833.75","€1,849.50","€1,865.25","€1,881.00","€1,896.75","€1,912.50","€1,928.25","€1,944.00","€1,959.75","€1,975.50","€1,991.25","€2,007.00","€2,022.75","€2,038.50","€2,054.25","€2,070.00"
NL14,GB,CB,Export,€277.50,€294.15,€310.80,€327.45,€344.10,€360.75,€377.40,€394.05,€410.70,€427.35,€444.00,€460.65,€477.30,€493.95,€510.60,€527.25,€536.50,€549.45,€562.40,€575.35,€588.30,€601.25,€614.20,€627.15,€640.10,€653.05,€666.00,€678.95,€691.90,€704.85,€717.80,€730.75,€743.70,€756.65,€769.60,€782.55,€795.50,€808.45,€821.40,€834.35,€847.30,€860.25,€873.20,€886.15,€899.10,€912.05,€925.00,€937.95,€950.90,€963.85,€976.80,€989.75,"€1,002.70","€1,015.65","€1,028.60","€1,041.55","€1,054.50","€1,067.45","€1,080.40","€1,093.35","€1,106.30","€1,119.25","€1,132.20","€1,145.15","€1,158.10","€1,171.05","€1,184.00","€1,196.95","€1,209.90","€1,222.85","€1,235.80","€1,248.75","€1,261.70","€1,274.65","€1,287.60","€1,300.55","€1,313.50","€1,326.45","€1,339.40","€1,352.35","€1,365.30","€1,378.25","€1,391.20","€1,404.15","€1,417.10","€1,430.05","€1,443.00","€1,455.95","€1,468.90","€1,481.85","€1,494.80","€1,507.75","€1,520.70","€1,533.65","€1,546.60","€1,559.55","€1,572.50","€1,585.45","€1,598.40","€1,611.35","€1,624.30","€1,637.25","€1,650.20","€1,663.15","€1,676.10","€1,689.05","€1,702.00"
NL14,GB,CF,Export,€356.25,€377.63,€399.00,€420.38,€441.75,€463.13,€484.50,€505.88,€527.25,€548.63,€570.00,€591.38,€612.75,€634.13,€655.50,€676.88,€688.75,€705.38,€722.00,€738.63,€755.25,€771.88,€788.50,€805.13,€821.75,€838.38,€855.00,€871.63,€888.25,€904.88,€921.50,€938.13,€954.75,€971.38,€988.00,"€1,004.63","€1,021.25","€1,037.88","€1,054.50","€1,071.13","€1,087.75","€1,104.38","€1,121.00","€1,137.63","€1,154.25","€1,170.88","€1,187.50","€1,204.13","€1,220.75","€1,237.38","€1,254.00","€1,270.63","€1,287.25","€1,303.88","€1,320.50","€1,337.13","€1,353.75","€1,370.38","€1,387.00","€1,403.63","€1,420.25","€1,436.88","€1,453.50","€1,470.13","€1,486.75","€1,503.38","€1,520.00","€1,536.63","€1,553.25","€1,569.88","€1,586.50","€1,603.13","€1,619.75","€1,636.38","€1,653.00","€1,669.63","€1,686.25","€1,702.88","€1,719.50","€1,736.13","€1,752.75","€1,769.38","€1,786.00","€1,802.63","€1,819.25","€1,835.88","€1,852.50","€1,869.13","€1,885.75","€1,902.38","€1,919.00","€1,935.63","€1,952.25","€1,968.88","€1,985.50","€2,002.13","€2,018.75","€2,035.38","€2,052.00","€2,068.63","€2,085.25","€2,101.88","€2,118.50","€2,135.13","€2,151.75","€2,168.38","€2,185.00"
NL14,GB,CH,Export,€333.75,€353.78,€373.80,€393.83,€413.85,€433.88,€453.90,€473.93,€493.95,€513.98,€534.00,€554.03,€574.05,€594.08,€614.10,€634.13,€645.25,€660.83,€676.40,€691.98,€707.55,€723.13,€738.70,€754.28,€769.85,€785.43,€801.00,€816.58,€832.15,€847.73,€863.30,€878.88,€894.45,€910.03,€925.60,€941.18,€956.75,€972.33,€987.90,"€1,003.48","€1,019.05","€1,034.63","€1,050.20","€1,065.78","€1,081.35","€1,096.93","€1,112.50","€1,128.08","€1,143.65","€1,159.23","€1,174.80","€1,190.38","€1,205.95","€1,221.53","€1,237.10","€1,252.68","€1,268.25","€1,283.83","€1,299.40","€1,314.98","€1,330.55","€1,346.13","€1,361.70","€1,377.28","€1,392.85","€1,408.43","€1,424.00","€1,439.58","€1,455.15","€1,470.73","€1,486.30","€1,501.88","€1,517.45","€1,533.03","€1,548.60","€1,564.18","€1,579.75","€1,595.33","€1,610.90","€1,626.48","€1,642.05","€1,657.63","€1,673.20","€1,688.78","€1,704.35","€1,719.93","€1,735.50","€1,751.08","€1,766.65","€1,782.23","€1,797.80","€1,813.38","€1,828.95","€1,844.53","€1,860.10","€1,875.68","€1,891.25","€1,906.83","€1,922.40","€1,937.98","€1,953.55","€1,969.13","€1,984.70","€2,000.28","€2,015.85","€2,031.43","€2,047.00"
NL14,GB,CM,Export,€277.50,€294.15,€310.80,€327.45,€344.10,€360.75,€377.40,€394.05,€410.70,€427.35,€444.00,€460.65,€477.30,€493.95,€510.60,€527.25,€536.50,€549.45,€562.40,€575.35,€588.30,€601.25,€614.20,€627.15,€640.10,€653.05,€666.00,€678.95,€691.90,€704.85,€717.80,€730.75,€743.70,€756.65,€769.60,€782.55,€795.50,€808.45,€821.40,€834.35,€847.30,€860.25,€873.20,€886.15,€899.10,€912.05,€925.00,€937.95,€950.90,€963.85,€976.80,€989.75,"€1,002.70","€1,015.65","€1,028.60","€1,041.55","€1,054.50","€1,067.45","€1,080.40","€1,093.35","€1,106.30","€1,119.25","€1,132.20","€1,145.15","€1,158.10","€1,171.05","€1,184.00","€1,196.95","€1,209.90","€1,222.85","€1,235.80","€1,248.75","€1,261.70","€1,274.65","€1,287.60","€1,300.55","€1,313.50","€1,326.45","€1,339.40","€1,352.35","€1,365.30","€1,378.25","€1,391.20","€1,404.15","€1,417.10","€1,430.05","€1,443.00","€1,455.95","€1,468.90","€1,481.85","€1,494.80","€1,507.75","€1,520.70","€1,533.65","€1,546.60","€1,559.55","€1,572.50","€1,585.45","€1,598.40","€1,611.35","€1,624.30","€1,637.25","€1,650.20","€1,663.15","€1,676.10","€1,689.05","€1,702.00"
NL14,GB,CO,Export,€273.75,€290.18,€306.60,€323.03,€339.45,€355.88,€372.30,€388.73,€405.15,€421.58,€438.00,€454.43,€470.85,€487.28,€503.70,€520.13,€529.25,€542.03,€554.80,€567.58,€580.35,€593.13,€605.90,€618.68,€631.45,€644.23,€657.00,€669.78,€682.55,€695.33,€708.10,€720.88,€733.65,€746.43,€759.20,€771.98,€784.75,€797.53,€810.30,€823.08,€835.85,€848.63,€861.40,€874.18,€886.95,€899.73,€912.50,€925.28,€938.05,€950.83,€963.60,€976.38,€989.15,"€1,001.93","€1,014.70","€1,027.48","€1,040.25","€1,053.03","€1,065.80","€1,078.58","€1,091.35","€1,104.13","€1,116.90","€1,129.68","€1,142.45","€1,155.23","€1,168.00","€1,180.78","€1,193.55","€1,206.33","€1,219.10","€1,231.88","€1,244.65","€1,257.43","€1,270.20","€1,282.98","€1,295.75","€1,308.53","€1,321.30","€1,334.08","€1,346.85","€1,359.63","€1,372.40","€1,385.18","€1,397.95","€1,410.73","€1,423.50","€1,436.28","€1,449.05","€1,461.83","€1,474.60","€1,487.38","€1,500.15","€1,512.93","€1,525.70","€1,538.48","€1,551.25","€1,564.03","€1,576.80","€1,589.58","€1,602.35","€1,615.13","€1,627.90","€1,640.68","€1,653.45","€1,666.23","€1,679.00"
NL14,GB,CR,Export,€281.25,€298.13,€315.00,€331.88,€348.75,€365.63,€382.50,€399.38,€416.25,€433.13,€450.00,€466.88,€483.75,€500.63,€517.50,€534.38,€543.75,€556.88,€570.00,€583.13,€596.25,€609.38,€622.50,€635.63,€648.75,€661.88,€675.00,€688.13,€701.25,€714.38,€727.50,€740.63,€753.75,€766.88,€780.00,€793.13,€806.25,€819.38,€832.50,€845.63,€858.75,€871.88,€885.00,€898.13,€911.25,€924.38,€937.50,€950.63,€963.75,€976.88,€990.00,"€1,003.13","€1,016.25","€1,029.38","€1,042.50","€1,055.63","€1,068.75","€1,081.88","€1,095.00","€1,108.13","€1,121.25","€1,134.38","€1,147.50","€1,160.63","€1,173.75","€1,186.88","€1,200.00","€1,213.13","€1,226.25","€1,239.38","€1,252.50","€1,265.63","€1,278.75","€1,291.88","€1,305.00","€1,318.13","€1,331.25","€1,344.38","€1,357.50","€1,370.63","€1,383.75","€1,396.88","€1,410.00","€1,423.13","€1,436.25","€1,449.38","€1,462.50","€1,475.63","€1,488.75","€1,501.88","€1,515.00","€1,528.13","€1,541.25","€1,554.38","€1,567.50","€1,580.63","€1,593.75","€1,606.88","€1,620.00","€1,633.13","€1,646.25","€1,659.38","€1,672.50","€1,685.63","€1,698.75","€1,711.88","€1,725.00"
NL14,GB,CT,Export,€292.50,€310.05,€327.60,€345.15,€362.70,€380.25,€397.80,€415.35,€432.90,€450.45,€468.00,€485.55,€503.10,€520.65,€538.20,€555.75,€565.50,€579.15,€592.80,€606.45,€620.10,€633.75,€647.40,€661.05,€674.70,€688.35,€702.00,€715.65,€729.30,€742.95,€756.60,€770.25,€783.90,€797.55,€811.20,€824.85,€838.50,€852.15,€865.80,€879.45,€893.10,€906.75,€920.40,€934.05,€947.70,€961.35,€975.00,€988.65,"€1,002.30","€1,015.95","€1,029.60","€1,043.25","€1,056.90","€1,070.55","€1,084.20","€1,097.85","€1,111.50","€1,125.15","€1,138.80","€1,152.45","€1,166.10","€1,179.75","€1,193.40","€1,207.05","€1,220.70","€1,234.35","€1,248.00","€1,261.65","€1,275.30","€1,288.95","€1,302.60","€1,316.25","€1,329.90","€1,343.55","€1,357.20","€1,370.85","€1,384.50","€1,398.15","€1,411.80","€1,425.45","€1,439.10","€1,452.75","€1,466.40","€1,480.05","€1,493.70","€1,507.35","€1,521.00","€1,534.65","€1,548.30","€1,561.95","€1,575.60","€1,589.25","€1,602.90","€1,616.55","€1,630.20","€1,643.85","€1,657.50","€1,671.15","€1,684.80","€1,698.45","€1,712.10","€1,725.75","€1,739.40","€1,753.05","€1,766.70","€1,780.35","€1,794.00"
NL14,GB,CV,Export,€318.75,€337.88,€357.00,€376.13,€395.25,€414.38,€433.50,€452.63,€471.75,€490.88,€510.00,€529.13,€548.25,€567.38,€586.50,€605.63,€616.25,€631.13,€646.00,€660.88,€675.75,€690.63,€705.50,€720.38,€735.25,€750.13,€765.00,€779.88,€794.75,€809.63,€824.50,€839.38,€854.25,€869.13,€884.00,€898.88,€913.75,€928.63,€943.50,€958.38,€973.25,€988.13,"€1,003.00","€1,017.88","€1,032.75","€1,047.63","€1,062.50","€1,077.38","€1,092.25","€1,107.13","€1,122.00","€1,136.88","€1,151.75","€1,166.63","€1,181.50","€1,196.38","€1,211.25","€1,226.13","€1,241.00","€1,255.88","€1,270.75","€1,285.63","€1,300.50","€1,315.38","€1,330.25","€1,345.13","€1,360.00","€1,374.88","€1,389.75","€1,404.63","€1,419.50","€1,434.38","€1,449.25","€1,464.13","€1,479.00","€1,493.88","€1,508.75","€1,523.63","€1,538.50","€1,553.38","€1,568.25","€1,583.13","€1,598.00","€1,612.88","€1,627.75","€1,642.63","€1,657.50","€1,672.38","€1,687.25","€1,702.13","€1,717.00","€1,731.88","€1,746.75","€1,761.63","€1,776.50","€1,791.38","€1,806.25","€1,821.13","€1,836.00","€1,850.88","€1,865.75","€1,880.63","€1,895.50","€1,910.38","€1,925.25","€1,940.13","€1,955.00"
NL14,GB,CW,Export,€322.50,€341.85,€361.20,€380.55,€399.90,€419.25,€438.60,€457.95,€477.30,€496.65,€516.00,€535.35,€554.70,€574.05,€593.40,€612.75,€623.50,€638.55,€653.60,€668.65,€683.70,€698.75,€713.80,€728.85,€743.90,€758.95,€774.00,€789.05,€804.10,€819.15,€834.20,€849.25,€864.30,€879.35,€894.40,€909.45,€924.50,€939.55,€954.60,€969.65,€984.70,€999.75,"€1,014.80","€1,029.85","€1,044.90","€1,059.95","€1,075.00","€1,090.05","€1,105.10","€1,120.15","€1,135.20","€1,150.25","€1,165.30","€1,180.35","€1,195.40","€1,210.45","€1,225.50","€1,240.55","€1,255.60","€1,270.65","€1,285.70","€1,300.75","€1,315.80","€1,330.85","€1,345.90","€1,360.95","€1,376.00","€1,391.05","€1,406.10","€1,421.15","€1,436.20","€1,451.25","€1,466.30","€1,481.35","€1,496.40","€1,511.45","€1,526.50","€1,541.55","€1,556.60","€1,571.65","€1,586.70","€1,601.75","€1,616.80","€1,631.85","€1,646.90","€1,661.95","€1,677.00","€1,692.05","€1,707.10","€1,722.15","€1,737.20","€1,752.25","€1,767.30","€1,782.35","€1,797.40","€1,812.45","€1,827.50","€1,842.55","€1,857.60","€1,872.65","€1,887.70","€1,902.75","€1,917.80","€1,932.85","€1,947.90","€1,962.95","€1,978.00"
NL14,GB,DA,Export,€281.25,€298.13,€315.00,€331.88,€348.75,€365.63,€382.50,€399.38,€416.25,€433.13,€450.00,€466.88,€483.75,€500.63,€517.50,€534.38,€543.75,€556.88,€570.00,€583.13,€596.25,€609.38,€622.50,€635.63,€648.75,€661.88,€675.00,€688.13,€701.25,€714.38,€727.50,€740.63,€753.75,€766.88,€780.00,€793.13,€806.25,€819.38,€832.50,€845.63,€858.75,€871.88,€885.00,€898.13,€911.25,€924.38,€937.50,€950.63,€963.75,€976.88,€990.00,"€1,003.13","€1,016.25","€1,029.38","€1,042.50","€1,055.63","€1,068.75","€1,081.88","€1,095.00","€1,108.13","€1,121.25","€1,134.38","€1,147.50","€1,160.63","€1,173.75","€1,186.88","€1,200.00","€1,213.13","€1,226.25","€1,239.38","€1,252.50","€1,265.63","€1,278.75","€1,291.88","€1,305.00","€1,318.13","€1,331.25","€1,344.38","€1,357.50","€1,370.63","€1,383.75","€1,396.88","€1,410.00","€1,423.13","€1,436.25","€1,449.38","€1,462.50","€1,475.63","€1,488.75","€1,501.88","€1,515.00","€1,528.13","€1,541.25","€1,554.38","€1,567.50","€1,580.63","€1,593.75","€1,606.88","€1,620.00","€1,633.13","€1,646.25","€1,659.38","€1,672.50","€1,685.63","€1,698.75","€1,711.88","€1,725.00"
NL14,GB,DE,Export,€300.00,€318.00,€336.00,€354.00,€372.00,€390.00,€408.00,€426.00,€444.00,€462.00,€480.00,€498.00,€516.00,€534.00,€552.00,€570.00,€580.00,€594.00,€608.00,€622.00,€636.00,€650.00,€664.00,€678.00,€692.00,€706.00,€720.00,€734.00,€748.00,€762.00,€776.00,€790.00,€804.00,€818.00,€832.00,€846.00,€860.00,€874.00,€888.00,€902.00,€916.00,€930.00,€944.00,€958.00,€972.00,€986.00,"€1,000.00","€1,014.00","€1,028.00","€1,042.00","€1,056.00","€1,070.00","€1,084.00","€1,098.00","€1,112.00","€1,126.00","€1,140.00","€1,154.00","€1,168.00","€1,182.00","€1,196.00","€1,210.00","€1,224.00","€1,238.00","€1,252.00","€1,266.00","€1,280.00","€1,294.00","€1,308.00","€1,322.00","€1,336.00","€1,350.00","€1,364.00","€1,378.00","€1,392.00","€1,406.00","€1,420.00","€1,434.00","€1,448.00","€1,462.00","€1,476.00","€1,490.00","€1,504.00","€1,518.00","€1,532.00","€1,546.00","€1,560.00","€1,574.00","€1,588.00","€1,602.00","€1,616.00","€1,630.00","€1,644.00","€1,658.00","€1,672.00","€1,686.00","€1,700.00","€1,714.00","€1,728.00","€1,742.00","€1,756.00","€1,770.00","€1,784.00","€1,798.00","€1,812.00","€1,826.00","€1,840.00"
NL14,GB,DH,Export,€337.50,€357.75,€378.00,€398.25,€418.50,€438.75,€459.00,€479.25,€499.50,€519.75,€540.00,€560.25,€580.50,€600.75,€621.00,€641.25,€652.50,€668.25,€684.00,€699.75,€715.50,€731.25,€747.00,€762.75,€778.50,€794.25,€810.00,€825.75,€841.50,€857.25,€873.00,€888.75,€904.50,€920.25,€936.00,€951.75,€967.50,€983.25,€999.00,"€1,014.75","€1,030.50","€1,046.25","€1,062.00","€1,077.75","€1,093.50","€1,109.25","€1,125.00","€1,140.75","€1,156.50","€1,172.25","€1,188.00","€1,203.75","€1,219.50","€1,235.25","€1,251.00","€1,266.75","€1,282.50","€1,298.25","€1,314.00","€1,329.75","€1,345.50","€1,361.25","€1,377.00","€1,392.75","€1,408.50","€1,424.25","€1,440.00","€1,455.75","€1,471.50","€1,487.25","€1,503.00","€1,518.75","€1,534.50","€1,550.25","€1,566.00","€1,581.75","€1,597.50","€1,613.25","€1,629.00","€1,644.75","€1,660.50","€1,676.25","€1,692.00","€1,707.75","€1,723.50","€1,739.25","€1,755.00","€1,770.75","€1,786.50","€1,802.25","€1,818.00","€1,833.75","€1,849.50","€1,865.25","€1,881.00","€1,896.75","€1,912.50","€1,928.25","€1,944.00","€1,959.75","€1,975.50","€1,991.25","€2,007.00","€2,022.75","€2,038.50","€2,054.25","€2,070.00"
NL14,GB,DL,Export,€322.50,€341.85,€361.20,€380.55,€399.90,€419.25,€438.60,€457.95,€477.30,€496.65,€516.00,€535.35,€554.70,€574.05,€593.40,€612.75,€623.50,€638.55,€653.60,€668.65,€683.70,€698.75,€713.80,€728.85,€743.90,€758.95,€774.00,€789.05,€804.10,€819.15,€834.20,€849.25,€864.30,€879.35,€894.40,€909.45,€924.50,€939.55,€954.60,€969.65,€984.70,€999.75,"€1,014.80","€1,029.85","€1,044.90","€1,059.95","€1,075.00","€1,090.05","€1,105.10","€1,120.15","€1,135.20","€1,150.25","€1,165.30","€1,180.35","€1,195.40","€1,210.45","€1,225.50","€1,240.55","€1,255.60","€1,270.65","€1,285.70","€1,300.75","€1,315.80","€1,330.85","€1,345.90","€1,360.95","€1,376.00","€1,391.05","€1,406.10","€1,421.15","€1,436.20","€1,451.25","€1,466.30","€1,481.35","€1,496.40","€1,511.45","€1,526.50","€1,541.55","€1,556.60","€1,571.65","€1,586.70","€1,601.75","€1,616.80","€1,631.85","€1,646.90","€1,661.95","€1,677.00","€1,692.05","€1,707.10","€1,722.15","€1,737.20","€1,752.25","€1,767.30","€1,782.35","€1,797.40","€1,812.45","€1,827.50","€1,842.55","€1,857.60","€1,872.65","€1,887.70","€1,902.75","€1,917.80","€1,932.85","€1,947.90","€1,962.95","€1,978.00"
NL14,GB,DN,Export,€296.25,€314.03,€331.80,€349.58,€367.35,€385.13,€402.90,€420.68,€438.45,€456.23,€474.00,€491.78,€509.55,€527.33,€545.10,€562.88,€572.75,€586.58,€600.40,€614.23,€628.05,€641.88,€655.70,€669.53,€683.35,€697.18,€711.00,€724.83,€738.65,€752.48,€766.30,€780.13,€793.95,€807.78,€821.60,€835.43,€849.25,€863.08,€876.90,€890.73,€904.55,€918.38,€932.20,€946.03,€959.85,€973.68,€987.50,"€1,001.33","€1,015.15","€1,028.98","€1,042.80","€1,056.63","€1,070.45","€1,084.28","€1,098.10","€1,111.93","€1,125.75","€1,139.58","€1,153.40","€1,167.23","€1,181.05","€1,194.88","€1,208.70","€1,222.53","€1,236.35","€1,250.18","€1,264.00","€1,277.83","€1,291.65","€1,305.48","€1,319.30","€1,333.13","€1,346.95","€1,360.78","€1,374.60","€1,388.43","€1,402.25","€1,416.08","€1,429.90","€1,443.73","€1,457.55","€1,471.38","€1,485.20","€1,499.03","€1,512.85","€1,526.68","€1,540.50","€1,554.33","€1,568.15","€1,581.98","€1,595.80","€1,609.63","€1,623.45","€1,637.28","€1,651.10","€1,664.93","€1,678.75","€1,692.58","€1,706.40","€1,720.23","€1,734.05","€1,747.88","€1,761.70","€1,775.53","€1,789.35","€1,803.18","€1,817.00"
